company_name,scrap_time
DPG Solutions,2024-12-31 04:11:17.167224+00
Raytheon,2024-12-31 04:11:25.33929+00
Infinity Quest,2024-12-31 04:11:34.521932+00
"ECS Federal, LLC",2024-12-31 04:11:45.667391+00
SAP,2024-12-31 04:11:57.808933+00
ClaimCare Solutions,2024-12-31 04:12:07.953484+00
"Moody's",2024-12-31 04:12:17.117514+00
Amazee Global Ventures Inc,2024-12-31 04:12:27.686472+00
Arcetyp LLC,2024-12-31 04:12:37.8308+00
Derex Technologies Inc,2024-12-31 04:12:47.982742+00
Secretary of State,2024-12-31 04:12:58.159844+00
"VISUAL SOFT, INC",2024-12-31 04:13:08.337303+00
"Intercontinental Exchange Holdings, Inc.",2024-12-31 04:13:20.07654+00
"Trinity Global Consulting, LLC",2024-12-31 04:13:31.231848+00
"Red Violet, Inc.",2024-12-31 04:13:43.37856+00
Authorium,2024-12-31 04:13:53.54144+00
Arcetyp LLC,2024-12-31 04:14:04.710119+00
"ICR, Inc.",2024-12-31 04:14:17.876958+00
"Interclypse, Inc.",2024-12-31 04:14:29.041531+00
Stanley David and Associates,2024-12-31 04:14:42.862841+00
InfStones,2024-12-31 04:14:51.027064+00
Flexjet,2024-12-31 04:15:02.162716+00
Hasbro Inc.,2024-12-31 04:15:13.309293+00
Southwest Airlines,2024-12-31 04:15:21.464894+00
GalaxE.Solutions,2024-12-31 04:15:37.915652+00
"Interclypse, Inc.",2024-12-31 04:15:51.063745+00
Perforce,2024-12-31 04:16:03.572327+00
Vissat Solutions,2024-12-31 04:16:13.742495+00
Costco Wholesale,2024-12-31 04:16:22.898595+00
QUALMISSION LLC,2024-12-31 04:16:33.058059+00
"Verite Group, Inc.",2024-12-31 04:16:43.211547+00
PepsiCo,2024-12-31 04:18:38.127983+00
Calico Energy Inc,2024-12-31 04:18:49.272604+00
Harbor Health,2024-12-31 04:19:00.420953+00
PepsiCo,2024-12-31 04:19:14.6449+00
Neuronetics Inc,2024-12-31 04:19:25.886215+00
IPRO,2024-12-31 04:19:35.060619+00
Amazon.com Services LLC,2024-12-31 04:19:45.226262+00
Na Oiwi Kane,2024-12-31 04:19:57.371042+00
Adidev Technologies Inc,2024-12-31 04:20:08.484512+00
The Pep Boys Manny Moe & Jack LLC,2024-12-31 04:20:18.651127+00
Adobe,2024-12-31 04:20:28.815173+00
JPMorganChase,2024-12-31 04:20:38.972199+00
Blue Origin,2024-12-31 04:20:49.125737+00
Pacific Northwest National Laboratory,2024-12-31 04:20:59.296954+00
Providence,2024-12-31 04:21:10.445201+00
Harvard University,2024-12-31 04:21:20.613418+00
"Strategic Analysis, Inc.",2024-12-31 04:21:32.526148+00
Adobe,2024-12-31 04:21:42.690172+00
United Nations,2024-12-31 04:21:51.819398+00
Blue Origin,2024-12-31 04:22:02.950443+00
"Amazon Development Center U.S., Inc.",2024-12-31 04:22:11.10199+00
"Amazon Development Center U.S., Inc.",2024-12-31 04:22:21.251553+00
The City University of New York (CUNY),2024-12-31 04:22:31.419982+00
IPRO,2024-12-31 04:22:40.585508+00
JPMorganChase,2024-12-31 04:22:53.765767+00
Principal Financial Group,2024-12-31 04:23:05.929625+00
Roswell Park Cancer Institute,2024-12-31 04:23:15.101881+00
OSF HealthCare,2024-12-31 04:23:26.583727+00
Blue Origin,2024-12-31 04:23:36.726537+00
NVIDIA,2024-12-31 04:23:48.891795+00
"Marriott International, Inc",2024-12-31 04:23:58.055109+00
ManTech,2024-12-31 04:24:09.20212+00
Nuvia Dental Implant Center,2024-12-31 04:24:21.985772+00
Lithium Consulting LLC,2024-12-31 04:24:32.104421+00
THAT WAS RANDOM INC,2024-12-31 04:24:43.262424+00
Booz Allen,2024-12-31 04:24:53.428231+00
Breeze Airways™,2024-12-31 04:25:03.59139+00
Fractal Analytics,2024-12-31 04:25:16.756263+00
DATALYTICA LLC,2024-12-31 04:25:26.883843+00
Cardlytics,2024-12-31 04:25:37.047848+00
LifeStance Health,2024-12-31 04:25:49.214304+00
GoodRx,2024-12-31 04:25:59.372481+00
HCA Healthcare,2024-12-31 04:26:10.744968+00
United Nations Federal Credit Union,2024-12-31 04:26:21.874477+00
Topco Associates,2024-12-31 04:26:31.02188+00
Mathematica Policy Research,2024-12-31 04:26:40.185152+00
"Avant, LLC",2024-12-31 04:26:51.337302+00
Tech Impact,2024-12-31 04:27:02.490814+00
IntelliGenesis,2024-12-31 04:27:11.650534+00
CVS Health,2024-12-31 04:27:21.832277+00
Art and Wellness Enterprises,2024-12-31 04:27:32.987912+00
TikTok,2024-12-31 04:27:42.130527+00
Peraton,2024-12-31 04:27:51.279347+00
CareOregon,2024-12-31 04:28:00.441772+00
Home Depot / THD,2024-12-31 04:28:11.623792+00
Insight Housing,2024-12-31 04:28:20.794364+00
UNICEF,2024-12-31 04:28:30.961528+00
ICF,2024-12-31 04:28:42.135016+00
Air Force Test Center,2024-12-31 04:28:53.282598+00
MD Anderson Cancer Center,2024-12-31 04:29:05.449799+00
"The Chefs' Warehouse",2024-12-31 04:29:15.607034+00
US National Endowment for the Humanities,2024-12-31 04:29:28.746578+00
Infosys,2024-12-31 04:29:39.896031+00
VIVA HEALTH,2024-12-31 04:29:50.034715+00
Holland America Line Inc,2024-12-31 04:30:00.18577+00
USIC,2024-12-31 04:30:11.347343+00
"Strategic Analysis, Inc.",2024-12-31 04:30:22.502566+00
Cardlytics,2024-12-31 04:30:32.665128+00
"Constellation Technologies, Inc",2024-12-31 04:30:40.853319+00
CVS Health,2024-12-31 04:30:51.018881+00
Ascension,2024-12-31 04:31:02.185731+00
"Health, Department of",2024-12-31 04:31:12.325849+00
INCA Engineering,2024-12-31 04:31:21.502007+00
Kitcheck,2024-12-31 04:31:31.669007+00
State of Vermont,2024-12-31 04:31:42.817357+00
Versaterm,2024-12-31 17:52:21.964496+00
Powercon Corp,2024-12-31 17:52:32.107313+00
Strategic HR Client Job Openings,2024-12-31 17:52:44.255759+00
BELVA,2024-12-31 17:52:55.394399+00
Presh Marketing Solutions,2024-12-31 17:53:04.511829+00
DataRay Inc.,2024-12-31 17:53:17.678135+00
Yellow Duck Technologies Inc.,2024-12-31 17:53:26.839212+00
"Techcom, Inc.",2024-12-31 17:53:36.990009+00
mCards Inc.,2024-12-31 17:53:48.132926+00
The Scion Group,2024-12-31 17:53:59.287759+00
Swish Analytics,2024-12-31 17:54:09.451042+00
Axle,2024-12-31 17:54:23.601622+00
Darkhorse Tech,2024-12-31 17:54:32.762678+00
Exodus Integrity Services (EIS),2024-12-31 17:54:43.891178+00
Elantis Solutions Inc,2024-12-31 17:54:56.044676+00
"FC TRAFFIC CONTROL, INC.",2024-12-31 17:55:05.193309+00
AHU Technologies Inc,2024-12-31 17:55:15.331916+00
Southern Illinois Hospital Services Inc.,2024-12-31 17:55:27.964602+00
Omni Federal,2024-12-31 17:55:39.115274+00
Digitys,2024-12-31 17:55:50.245819+00
ACV Auctions,2024-12-31 17:56:02.378206+00
Excel Technologies Solutions,2024-12-31 17:56:14.527682+00
BELVA,2024-12-31 17:56:24.649728+00
SSA Group,2024-12-31 17:56:36.458169+00
Magikid Robotics Lab,2024-12-31 17:56:45.610622+00
Stratford Solutions Inc.,2024-12-31 17:56:59.352809+00
Veritone,2024-12-31 17:57:08.483998+00
ALUMNI VENTURES SERVICES COMPANY LLC,2024-12-31 17:57:18.634322+00
Versaterm,2024-12-31 17:57:30.777635+00
Bitwarden,2024-12-31 17:57:40.903448+00
TEK-STAR CORPORATION,2024-12-31 17:57:52.051761+00
Optum,2024-12-31 17:58:02.205983+00
UltraViolet Cyber,2024-12-31 17:58:12.362877+00
SP Data Digital,2024-12-31 17:58:23.506883+00
IPG Photonics,2024-12-31 17:58:35.647186+00
State of Maryland,2024-12-31 17:58:46.795048+00
YESS! - Your Extraordinary Success Strategies,2024-12-31 17:58:57.923649+00
NBCUniversal,2024-12-31 17:59:07.057733+00
Workana,2024-12-31 17:59:22.288673+00
Project Healthy Minds,2024-12-31 17:59:30.420984+00
Heygears,2024-12-31 17:59:44.459327+00
iQuasar LLC,2024-12-31 17:59:55.628359+00
NEFCO,2024-12-31 18:00:08.696358+00
Samay Consulting,2024-12-31 18:00:17.838389+00
Capital Rx,2024-12-31 18:00:28.996129+00
National Enterprise Systems,2024-12-31 18:00:41.140183+00
ESHYFT,2024-12-31 18:00:51.302618+00
Siren HR and Talent,2024-12-31 18:01:02.463363+00
Center for Human Development,2024-12-31 18:01:12.618025+00
"NextIS Solutions, Inc",2024-12-31 18:01:21.757964+00
Seek Now,2024-12-31 18:01:33.924958+00
Cella,2024-12-31 18:01:46.057056+00
Center for Research in Security Prices,2024-12-31 18:01:59.218386+00
Auria,2024-12-31 18:02:10.377856+00
Stand-By Personnel,2024-12-31 18:02:24.5159+00
MetaWrite Consulting,2024-12-31 18:02:35.673699+00
Humanetics Group,2024-12-31 18:02:48.836617+00
Yellow Duck Technologies Inc.,2024-12-31 18:02:58.964586+00
EPLS,2024-12-31 18:03:10.127712+00
Magellan Solutions USA,2024-12-31 18:03:24.452862+00
Honeywell,2024-12-31 18:03:35.606897+00
Magellan Solutions USA,2024-12-31 18:03:49.494567+00
REPS & Co.,2024-12-31 18:04:01.641791+00
Honeywell,2024-12-31 18:04:11.646255+00
Mercury Financial LLC,2024-12-31 18:04:25.790856+00
E-Business International Inc,2024-12-31 18:04:36.918756+00
Versaterm,2024-12-31 18:04:48.071369+00
Terminix of the Triad,2024-12-31 18:04:59.225607+00
Nonprofits Insurance Alliance,2024-12-31 18:05:11.363765+00
"Peak Technology Solutions, Inc",2024-12-31 18:05:25.139485+00
"Plunkett's Pest Control",2024-12-31 18:05:37.298924+00
Axle,2024-12-31 18:05:50.430601+00
"Arch Systems, LLC",2024-12-31 18:06:03.830736+00
Semper Valens Solutions,2024-12-31 18:06:12.975393+00
Saint Louis Public Schools,2024-12-31 18:06:23.127877+00
Yellow Duck Technologies Inc.,2024-12-31 18:08:17.460824+00
HavocAI,2024-12-31 18:08:26.609527+00
Honeywell,2024-12-31 18:08:36.729256+00
Honeywell,2024-12-31 18:08:46.88217+00
CACI,2024-12-31 18:09:02.847007+00
Honeywell,2024-12-31 18:09:15.013775+00
Vision Aerial,2024-12-31 18:09:27.15583+00
Sibylline Americas,2024-12-31 18:09:42.845711+00
Dennis Group Springfield,2024-12-31 18:09:53.977926+00
